ID,img_origin,placement,boil_nbr,pan_nbr,polygon
ID6rPKziC,S,S-unknown,0,4,"[(421, 101.0), (448, 120.0), (403, 171.0), (379, 148.0)]"
ID6rPKziC,S,S-unknown,0,4,"[(448, 120.0), (474, 141.0), (429, 191.0), (403, 171.0)]"
ID6rPKziC,S,S-unknown,0,4,"[(394, 74.0), (421, 101.0), (379, 148.0), (352, 124.0)]"
ID6rPKziC,S,S-unknown,0,4,"[(372, 54.0), (394, 74.0), (352, 124.0), (327, 104.0)]"
ID6rPKziC,S,S-unknown,0,2,"[(482, 180.0), (51, 207.0), (481, 241.0), (450, 211.0)]"
ID6rvtAOSfsDm,D,roof,0,1,"[(1380, 706.0), (1250, 936.0), (1120, 880.0), (1246, 660.0)]"
ID6rvtAOSfsDm,D,roof,0,1,"[(3216, 2620.0), (3158, 2764.0), (2988, 2686.0), (3048, 2542.0)]"
ID6rvtAOSfsDm,D,roof,0,1,"[(3092, 2544.0), (2854, 2526.0), (2878, 2382.0), (3116, 2394.0)]"
ID6sDlD,D,roof,0,1,"[(1543, 1928.0), (1731, 1896.0), (1726, 2021.0), (1536, 2055.0)]"
ID6wCpWX0tf,D,roof,0,1,"[(2166, 1332.0), (1743, 1380.0), (1740, 1191.0), (2157, 1140.0)]"
ID6xfy4L1YW,D,roof,0,1,"[(2538, 1884.0), (2499, 20499.0), (2133, 2028.0), (2172, 1869.0)]"
ID6y0Jc2vvjsKQ,D,roof,0,1,"[(1681, 1269.0), (1926, 1131.0), (2202, 1319.0), (1965, 1455.0)]"
ID6yKWJIklfZU,D,roof,0,1,"[(2373, 2006.0), (2505, 1931.0), (2666, 2227.0), (2533, 2299.0)]"
ID6yKWJIklfZU,D,roof,0,4,"[(1813, 1353.0), (2199, 1195.0), (2705, 1305.0), (2771, 1423.0), (2455, 1567.0), (2021, 1759.0), (1987, 1521.0)]"
ID6ymXgB5lHzYAA,D,roof,0,1,"[(1522, 1576.0), (1810, 1624.0), (1732, 2055.0), (1441, 2002.0)]"
ID6z7Gf0fGc,S,S-unknown,1,0,"[(297, 272.0), (335, 260.0), (341, 300.0), (318, 311.0)]"
ID6zdzJkJ6VR459Kw,D,roof,0,1,"[(3216, 2241.0), (3135, 2421.0), (2835, 2277.0), (2922, 2097.0)]"
ID6zdzJkJ6VR459Kw,D,roof,0,1,"[(3106, 1942.0), (3062, 2058.0), (2886, 1988.0), (2930, 1868.0)]"
ID6zycYW,D,roof,0,1,"[(2130, 1044.0), (2640, 1233.0), (2505, 1441.0), (2004, 1246.0)]"
ID71Cco,D,roof,0,1,"[(1881, 1401.0), (2133, 1245.0), (2521, 1453.0), (2273, 1609.0)]"
ID71ZAso,D,roof,0,1,"[(2277, 1008.0), (2494, 901.0), (2710, 1174.0), (2497, 1293.0)]"
ID72JDsOX11U,D,roof,0,2,"[(1758, 924.0), (2370, 1119.0), (2250, 1356.0), (1947, 1275.0), (1944, 1341.0), (1596, 1251.0)]"
ID73eEUa8RDXgjM1j,D,roof,0,2,"[(1383, 1051.0), (1468, 1075.0), (1659, 1259.0), (1582, 1439.0), (1245, 1423.0), (1324, 1242.0)]"
ID74AKY1zI7Y,S,S-unknown,1,0,"[(539, 252.0), (580, 252.0), (596, 299.0), (547, 304.0)]"
ID74ewa,D,roof,0,3,"[(2269, 1656.0), (1606, 1602.0), (1644, 1161.0), (2289, 1210.0)]"
ID74ewa,D,roof,0,1,"[(2275, 1198.0), (2607, 1224.0), (2590, 1800.0), (2244, 1780.0)]"
ID768coaOGtl,S,S-unknown,0,20,"[(480, 78.0), (628, 220.0), (608, 247.0), (645, 291.0), (622, 325.0), (381, 310.0), (406, 77.0), (448, 105.0)]"
ID768coaOGtl,S,S-unknown,0,4,"[(380, 56.0), (318, 129.0), (279, 94.0), (345, 28.0)]"
ID7754CvgKomv9p8,D,roof,0,1,"[(1744, 1953.0), (1881, 1853.0), (2068, 2040.0), (1933, 2139.0)]"
ID77AiIt,D,roof,0,2,"[(1958, 1008.0), (2292, 1036.0), (2208, 1252.0), (1972, 1236.0), (2002, 1132.0), (1916, 1120.0)]"
ID77AiIt,D,roof,0,1,"[(2272, 1082.0), (2412, 1068.0), (2326, 1316.0), (2188, 1326.0)]"
ID77u5r0vZCjrAU,D,roof,0,1,"[(2103, 63.0), (2381, 25.0), (2391, 151.0), (2111, 187.0)]"
ID77u5r0vZCjrAU,D,roof,0,1,"[(2239, 1472.0), (2301, 1470.0), (2311, 1568.0), (2249, 1566.0)]"
ID77u5r0vZCjrAU,D,roof,0,1,"[(2241, 1646.0), (2485, 1616.0), (2485, 1738.0), (2237, 1772.0)]"
ID77xeKVxlsDyi,D,roof,0,2,"[(1913, 1594.0), (2046, 1636.0), (1989, 1788.0), (1853, 1742.0)]"
ID77xeKVxlsDyi,D,roof,0,4,"[(1884, 1619.0), (1751, 1579.0), (1842, 1286.0), (1977, 1321.0)]"
ID77xeKVxlsDyi,D,roof,0,2,"[(1970, 1453.0), (2072, 1491.0), (2020, 1631.0), (1918, 1601.0)]"
ID78f4IWHm,S,S-unknown,1,0,"[(459, 132.0), (497, 169.0), (461, 192.0), (435, 174.0)]"
ID79AvjkyXy,D,roof,0,1,"[(1070, 1325.0), (1101, 1291.0), (1176, 1355.0), (1142, 1391.0)]"
ID79AvjkyXy,D,roof,0,2,"[(1996, 2186.0), (2082, 2018.0), (2678, 2292.0), (2620, 2418.0), (2268, 2314.0)]"
ID79AvjkyXy,D,roof,0,1,"[(1164, 1596.0), (1300, 1448.0), (1574, 1662.0), (1446, 1804.0)]"
ID79RYU5U,S,S-unknown,1,0,"[(256, 249.0), (237, 214.0), (258, 195.0), (283, 233.0)]"
ID7AKDqK,D,roof,0,1,"[(2525, 1551.0), (2644, 1670.0), (2393, 1778.0), (2280, 1660.0)]"
ID7AKDqK,D,roof,0,2,"[(1991, 1274.0), (2058, 1331.0), (2172, 1610.0), (1915, 1848.0), (1797, 1724.0), (1893, 1335.0)]"
ID7AvRo4oLIx,D,roof,0,2,"[(2739, 1524.0), (2929, 1604.0), (2962, 1599.0), (3143, 1686.0), (2909, 1797.0), (2719, 1712.0), (2731, 1706.0), (2553, 1626.0)]"
ID7AvRo4oLIx,D,roof,0,1,"[(2064, 1311.0), (2143, 1391.0), (2122, 1422.0), (2043, 1343.0)]"
ID7B7t8WApYStd,D,roof,0,1,"[(2199, 1344.0), (2579, 1346.0), (2539, 1581.0), (2148, 1562.0)]"
ID7D0kXWARWfHqVF,D,roof,0,1,"[(1553, 1703.0), (1770, 1614.0), (1817, 1697.0), (1600, 1788.0)]"
ID7DZjNabqcXWtfS,D,roof,0,1,"[(2230, 1314.0), (2408, 1144.0), (2614, 1242.0), (2444, 1406.0)]"
ID7DbC23NN0zcSn,D,roof,0,2,"[(949, 1466.0), (1011, 1224.0), (1155, 1238.0), (1197, 1108.0), (1433, 1150.0), (1359, 1506.0)]"
ID7DbC23NN0zcSn,D,roof,0,1,"[(1163, 1488.0), (1351, 1516.0), (1267, 1894.0), (1079, 1862.0)]"
ID7DjPWOCmujS19Iz,D,roof,0,2,"[(2224, 1528.0), (2440, 988.0), (2680, 1024.0), (2664, 1104.0), (2880, 1108.0), (2696, 1560.0)]"
ID7DjPWOCmujS19Iz,D,roof,0,1,"[(896, 1700.0), (1100, 1768.0), (1000, 2024.0), (816, 152.0)]"
ID7Dr0mCW6W50l3t,S,S-unknown,1,0,"[(176, 278.0), (217, 267.0), (234, 317.0), (178, 350.0)]"
ID7E0M2qsoC57VfV,D,roof,0,1,"[(1609, 1774.0), (1896, 1597.0), (2156, 1943.0), (1866, 2116.0)]"
ID7G1pvGwdnh58S,S,S-unknown,1,0,"[(164, 149.0), (183, 146.0), (187, 167.0), (162, 172.0)]"
ID7Hmi7i,S,S-unknown,1,0,"[(181, 223.0), (176, 177.0), (205, 180.0), (211, 218.0)]"
ID7I097XdacAJjtfR,D,roof,0,1,"[(1926, 1670.0), (2272, 1624.0), (2338, 1834.0), (1972, 1894.0)]"
ID7I097XdacAJjtfR,D,roof,0,1,"[(1862, 1910.0), (2314, 1828.0), (2376, 2032.0), (1922, 2124.0)]"
ID7OAMOLt,D,roof,0,1,"[(1442, 1642.0), (1562, 1564.0), (1653, 1685.0), (1532, 1758.0)]"
ID7OAMOLt,D,roof,0,1,"[(2050, 1616.0), (1822, 1397.0), (2051, 1224.0), (2278, 1453.0)]"
ID7OvxfwrAeJ1,D,roof,0,2,"[(2015, 1704.0), (1844, 1941.0), (2207, 2103.0), (2175, 1954.0), (2082, 1892.0), (2156, 1796.0)]"
ID7RB2UYgbeOwfgy,D,roof,0,2,"[(2476, 1542.0), (2568, 1642.0), (2638, 1740.0), (2462, 1828.0), (2384, 1724.0), (2340, 1748.0), (2258, 1646.0)]"
ID7RB2UYgbeOwfgy,D,roof,0,1,"[(2274, 1680.0), (2348, 1776.0), (2138, 1874.0), (2070, 1780.0)]"
ID7RcyOLqDOmP,S,S-unknown,0,3,"[(329, 287.0), (301, 236.0), (335, 216.0), (366, 265.0)]"
ID7Rm23DSf3H6S,D,roof,0,1,"[(1348, 1917.0), (1500, 1835.0), (1697, 2160.0), (1542, 2247.0)]"
ID7Rm23DSf3H6S,D,roof,0,1,"[(1595, 1345.0), (2077, 1138.0), (2179, 1319.0), (1694, 1520.0)]"
ID7T6FPhrkEUtdk2b,D,roof,0,1,"[(2595, 1592.0), (2615, 1370.0), (2775, 1382.0), (2757, 1623.0)]"
ID7TLfEk5,D,r_openspace,0,1,"[(3168, 2013.0), (3270, 2095.0), (3156, 2267.0), (3058, 2185.0)]"
ID7TLfEk5,D,r_openspace,0,1,"[(790, 1831.0), (930, 1816.0), (967, 1918.0), (827, 1937.0)]"
ID7TUH5iOhK,D,roof,0,1,"[(532, 853.0), (783, 662.0), (857, 777.0), (609, 966.0)]"
ID7TUH5iOhK,D,roof,0,2,"[(3417, 2037.0), (3105, 1888.0), (3186, 1723.0), (3157, 1620.0), (3304, 1434.0), (3642, 1575.0), (3425, 1768.0), (3523, 1872.0)]"
ID7Uc65p,D,roof,0,2,"[(2211, 1078.0), (2656, 1167.0), (2632, 1353.0), (2184, 1267.0)]"
ID7Uc65p,D,roof,0,1,"[(2067, 2512.0), (2143, 2520.0), (2119, 2674.0), (2044, 2655.0)]"
ID7Uc65p,D,roof,0,2,"[(2169, 1621.0), (2469, 1720.0), (2446, 1845.0), (2668, 1917.0), (2631, 2155.0), (2098, 1995.0)]"
ID7UrZ7be,D,roof,0,1,"[(1586, 2018.0), (1816, 1536.0), (2302, 1478.0), (2074, 1946.0)]"
ID7VPkMe,D,r_openspace,0,1,"[(973, 1210.0), (958, 1167.0), (1032, 1139.0), (1049, 1184.0)]"
ID7VPkMe,D,r_openspace,0,1,"[(2002, 1880.0), (1842, 1476.0), (2580, 1046.0), (2752, 1462.0)]"
ID7VPkMe,D,r_openspace,0,1,"[(1556, 1734.0), (1832, 1614.0), (1960, 1904.0), (1684, 2014.0)]"
ID7VPkMe,D,r_openspace,0,1,"[(544, 1282.0), (614, 1305.0), (574, 1409.0), (510, 1387.0)]"
ID7W4Pc8,D,roof,0,2,"[(1403, 1794.0), (1651, 1747.0), (1719, 1991.0), (1470, 2036.0)]"
ID7W4Pc8,D,roof,0,1,"[(1400, 2163.0), (1755, 2109.0), (1811, 2259.0), (1460, 2312.0)]"
ID7W4Pc8,D,roof,0,1,"[(1971, 2160.0), (2067, 2115.0), (2080, 2155.0), (1982, 2200.0)]"
ID7WBpz5Vvna6,S,S-unknown,1,0,"[(274, 174.0), (311, 161.0), (332, 214.0), (264, 237.0)]"
ID7YxHx,D,roof,0,1,"[(1837, 1618.0), (2079, 1546.0), (2247, 1858.0), (2005, 1928.0)]"
ID7aRIQ,D,roof,0,2,"[(1774, 908.0), (1967, 995.0), (1760, 1183.0), (1553, 1093.0)]"
ID7aRIQ,D,roof,0,4,"[(1138, 658.0), (1324, 670.0), (1879, 915.0), (1684, 918.0)]"
ID7aRIQ,D,roof,0,4,"[(1131, 660.0), (1656, 913.0), (1456, 1081.0), (937, 813.0)]"
ID7aZ5K4K3FmlgSd,D,roof,0,1,"[(2543, 1629.0), (2442, 1670.0), (2421, 1614.0), (2523, 1575.0)]"
ID7aaIG9,D,r_openspace,0,1,"[(1806, 1538.0), (1834, 1406.0), (2270, 1404.0), (2244, 1540.0)]"
ID7aaIG9,D,r_openspace,0,1,"[(3736, 2766.0), (3845, 2723.0), (3856, 2836.0), (3751, 2838.0)]"
ID7aaIG9,D,r_openspace,0,1,"[(1798, 1702.0), (1828, 1570.0), (2266, 1564.0), (2240, 1696.0)]"
ID7agiE2iuIi,D,roof,0,1,"[(1269, 1416.0), (1931, 1422.0), (1919, 1824.0), (1243, 1808.0)]"
ID7agiE2iuIi,D,roof,0,1,"[(2487, 1464.0), (2763, 1464.0), (2767, 1664.0), (2493, 1664.0)]"
ID7agiE2iuIi,D,roof,0,1,"[(2077, 1396.0), (2383, 1404.0), (2351, 1670.0), (2039, 1658.0)]"
ID7bA8rwl9wR,D,openspace,0,1,"[(2182, 1958.0), (2324, 1864.0), (2388, 1988.0), (2245, 2083.0)]"
ID7bcv3oaq,D,roof,0,1,"[(2159, 1989.0), (2379, 2053.0), (2425, 2201.0), (2191, 2131.0)]"
ID7bcv3oaq,D,roof,0,1,"[(1965, 1511.0), (2159, 1509.0), (2271, 1847.0), (2077, 1851.0)]"
ID7bjRjEad,D,r_openspace,0,1,"[(2991, 1791.0), (3441, 1869.0), (3399, 2067.0), (2970, 2007.0)]"
ID7bjRjEad,D,r_openspace,0,1,"[(1968, 666.0), (2250, 708.0), (2208, 918.0), (1932, 873.0)]"
ID7cmb63,D,roof,0,1,"[(2244, 1230.0), (2286, 1389.0), (1923, 1365.0), (1863, 1200.0)]"
ID7cmb63,D,roof,0,1,"[(2106, 1047.0), (2139, 1155.0), (1989, 1143.0), (1956, 1041.0)]"
ID7dEB0P1qK0,D,roof,0,1,"[(1649, 1712.0), (1995, 1550.0), (2416, 1867.0), (2068, 2034.0)]"
ID7fa7aufQVBob,D,roof,0,2,"[(2464, 2051.0), (2664, 2065.0), (2664, 2223.0), (2794, 2237.0), (2780, 2481.0), (2268, 2449.0), (2284, 2209.0), (2460, 2211.0)]"
ID7fa7aufQVBob,D,roof,0,1,"[(2496, 1827.0), (2814, 1855.0), (2806, 2047.0), (2492, 2019.0)]"
ID7gIFMU,D,roof,0,1,"[(1693, 2263.0), (1768, 2252.0), (1776, 2291.0), (1700, 2303.0)]"
ID7gIFMU,D,roof,0,1,"[(2461, 829.0), (2694, 795.0), (2736, 940.0), (2502, 976.0)]"
ID7gIFMU,D,roof,0,1,"[(2679, 2042.0), (2722, 2034.0), (2733, 2111.0), (2691, 2118.0)]"
ID7gIFMU,D,roof,0,2,"[(2656, 1680.0), (2917, 1663.0), (2944, 1784.0), (3079, 1773.0), (3129, 1946.0), (2784, 1977.0), (2739, 1801.0), (2680, 1802.0)]"
ID7gIFMU,D,roof,0,1,"[(2900, 1212.0), (3125, 1193.0), (3166, 1340.0), (2940, 1364.0)]"
ID7gIFMU,D,roof,0,1,"[(2620, 1338.0), (2850, 1324.0), (2886, 1468.0), (2657, 1489.0)]"
ID7gIFMU,D,roof,0,1,"[(2544, 1183.0), (2804, 1156.0), (2837, 1274.0), (2577, 1302.0)]"
ID7gIFMU,D,roof,0,1,"[(2485, 1015.0), (2747, 981.0), (2781, 1097.0), (2519, 1132.0)]"
ID7gIFMU,D,roof,0,1,"[(2804, 865.0), (3029, 849.0), (3069, 996.0), (2845, 1012.0)]"
ID7gIFMU,D,roof,0,1,"[(3727, 1332.0), (3740, 1370.0), (3668, 1395.0), (3653, 1359.0)]"
ID7gIFMU,D,roof,0,1,"[(3131, 1764.0), (3415, 1761.0), (3419, 1917.0), (3138, 1920.0)]"
ID7gaueK6q,D,roof,0,1,"[(2695, 1820.0), (2830, 1862.0), (2748, 2050.0), (2612, 2005.0)]"
ID7h6KRU,S,S-unknown,1,0,"[(149, 372.0), (192, 363.0), (199, 407.0), (152, 412.0)]"
ID7h8Fn34g6,D,roof,0,1,"[(2967, 1614.0), (2943, 1668.0), (2745, 1512.0), (2784, 1446.0)]"
ID7hNWCc41NVz,D,roof,0,2,"[(2357, 1762.0), (2440, 1689.0), (2596, 1594.0), (2743, 1722.0), (2628, 1839.0), (2495, 1896.0)]"
ID7hNWCc41NVz,D,roof,0,2,"[(2045, 954.0), (2193, 1032.0), (2498, 1217.0), (2301, 1335.0), (1823, 1087.0)]"
ID7hWs4rD752O6,D,roof,0,1,"[(2474, 1193.0), (2459, 989.0), (2580, 986.0), (2601, 1190.0)]"
ID7hWs4rD752O6,D,roof,0,1,"[(1964, 963.0), (2097, 951.0), (2130, 1158.0), (2004, 1169.0)]"
ID7hWs4rD752O6,D,roof,0,2,"[(2606, 965.0), (2763, 960.0), (2771, 1038.0), (2864, 1035.0), (2885, 1179.0), (2787, 1188.0), (2633, 1188.0)]"
ID7ihUOD6wwB7Wk,D,roof,0,2,"[(2860, 1990.0), (3150, 2008.0), (3282, 2452.0), (2970, 2452.0)]"
ID7lm2RIVz,D,roof,0,1,"[(2277, 1407.0), (2013, 1626.0), (1851, 1524.0), (2115, 1320.0)]"
ID7mdPZBuI8DYNeMa,D,roof,0,1,"[(1344, 1329.0), (1692, 1464.0), (1605, 1560.0), (1272, 1428.0)]"
ID7mdqIJCJu9Tf,D,r_openspace,0,2,"[(346, 148.0), (363, 0.0), (533, 0.0), (709, 49.0), (786, 187.0), (478, 236.0)]"
ID7mdqIJCJu9Tf,D,r_openspace,0,2,"[(3393, 1391.0), (3415, 847.0), (3822, 880.0), (3806, 1430.0)]"
ID7n9mHV2xXQ,D,roof,0,1,"[(1464, 1620.0), (1490, 1768.0), (1080, 1894.0), (1056, 1740.0)]"
ID7n9mHV2xXQ,D,roof,0,1,"[(1464, 1368.0), (1442, 1572.0), (924, 1632.0), (952, 1428.0)]"
ID7n9mHV2xXQ,D,roof,0,12,"[(1672, 532.0), (2384, 684.0), (2340, 1764.0), (2448, 1792.0), (2432, 2012.0), (1588, 1824.0)]"
ID7nbE6Sp,S,S-unknown,0,60,"[(393, 537.0), (343, 336.0), (388, 321.0), (436, 524.0)]"
ID7nbE6Sp,S,S-unknown,0,66,"[(313, 558.0), (254, 323.0), (310, 313.0), (369, 548.0)]"
ID7pABRyomRv,D,roof,0,1,"[(2169, 1631.0), (2464, 1518.0), (2483, 1651.0), (2188, 1761.0)]"
ID7pABRyomRv,D,roof,0,1,"[(803, 303.0), (845, 305.0), (841, 373.0), (800, 371.0)]"
ID7sGdP0u2YL,D,roof,0,2,"[(2433, 1284.0), (2609, 1271.0), (2596, 1174.0), (2813, 1159.0), (2863, 1463.0), (2470, 1507.0)]"
ID7sky6,D,roof,0,4,"[(2572, 1555.0), (2882, 1557.0), (2834, 1858.0), (2540, 1862.0)]"
ID7sky6,D,roof,0,2,"[(2798, 1291.0), (2934, 1297.0), (2889, 1594.0), (2750, 1585.0)]"
ID7sky6,D,roof,0,2,"[(2652, 1293.0), (2790, 1294.0), (2740, 1599.0), (2598, 1596.0)]"
ID7uZmTzAafd,D,roof,0,1,"[(2024, 1856.0), (1942, 1800.0), (2016, 1746.0), (2084, 1790.0)]"
ID7uZmTzAafd,D,roof,0,1,"[(2198, 2028.0), (2042, 1904.0), (2400, 1680.0), (2550, 1812.0)]"
ID7xm4RE0GEUXrQ,D,roof,0,1,"[(1494, 1367.0), (1660, 1464.0), (1683, 1616.0), (1516, 1517.0)]"
ID7xm4RE0GEUXrQ,D,roof,0,2,"[(1684, 1589.0), (2236, 1506.0), (2316, 1794.0), (2037, 1902.0), (1925, 1902.0), (1762, 1884.0)]"
ID7y2d3chEZt,D,roof,0,1,"[(2685, 1194.0), (2913, 1224.0), (2850, 1671.0), (2622, 1641.0)]"
ID7y2d3chEZt,D,roof,0,2,"[(1752, 1089.0), (2661, 1215.0), (2628, 1437.0), (1701, 1311.0)]"
ID81hqv,S,S-unknown,2,0,"[(204, 319.0), (280, 301.0), (290, 322.0), (210, 342.0)]"
ID81hqv,S,S-unknown,2,0,"[(212, 359.0), (288, 339.0), (298, 361.0), (212, 387.0)]"
ID83d1bZsdjQ7Dj5,D,roof,0,1,"[(1907, 1089.0), (2323, 1167.0), (2329, 1323.0), (1925, 1247.0)]"
ID83qtpTyQZnkBv,S,S-unknown,1,0,"[(288, 250.0), (279, 195.0), (245, 192.0), (361, 246.0)]"
ID85aYKwpVMPPuIHc,D,roof,0,2,"[(1717, 1397.0), (1957, 1405.0), (1997, 1533.0), (2065, 1517.0), (2101, 1641.0), (1821, 1637.0)]"
ID87TqNGvPgY3ZKC,D,roof,0,5,"[(2800, 1683.0), (3079, 1588.0), (339, 1548.0), (3417, 1739.0), (3371, 2115.0), (3238, 2454.0), (3040, 2475.0), (2814, 1804.0)]"
ID89uAm4SY2yMn,D,roof,0,2,"[(1436, 1652.0), (2194, 1514.0), (2334, 1904.0), (1566, 2050.0)]"
ID8DEwBPA8r92nkPY,D,roof,0,4,"[(1520, 2028.0), (1652, 1674.0), (2294, 1932.0), (2148, 2272.0)]"
ID8DEwBPA8r92nkPY,D,roof,0,2,"[(1872, 2824.0), (1306, 2604.0), (1496, 2122.0), (2070, 2340.0)]"
ID8DEwBPA8r92nkPY,D,roof,0,4,"[(2204, 2358.0), (2350, 1974.0), (3125, 2267.0), (2972, 2651.0)]"
ID8DEwBPA8r92nkPY,D,roof,0,2,"[(2130, 2380.0), (2704, 2590.0), (2526, 3072.0), (1944, 2860.0)]"
ID8Ezmw6R5IcLHt,D,roof,0,1,"[(1730, 1159.0), (2160, 1415.0), (2076, 1582.0), (1642, 1329.0)]"
ID8FbCKMZF,D,roof,0,1,"[(2186, 1504.0), (2223, 1410.0), (2373, 1473.0), (2335, 1568.0)]"
ID8G6qrGFt3ETPIcX,D,roof,0,1,"[(1143, 2505.0), (1143, 2406.0), (1410, 2388.0), (1407, 2508.0)]"
ID8G6qrGFt3ETPIcX,D,roof,0,1,"[(1368, 1836.0), (1044, 1842.0), (1074, 1680.0), (1380, 1686.0)]"
ID8G6qrGFt3ETPIcX,D,roof,0,1,"[(1419, 855.0), (1395, 510.0), (2121, 276.0), (2154, 627.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,5,"[(522, 3234.0), (522, 3166.0), (680, 3160.0), (676, 3214.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,1,"[(482, 3170.0), (532, 3172.0), (530, 3222.0), (486, 3216.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,4,"[(2844, 1454.0), (2958, 1446.0), (2966, 1496.0), (2842, 1510.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,2,"[(668, 3132.0), (730, 3120.0), (740, 3194.0), (672, 3198.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,6,"[(448, 3132.0), (674, 3124.0), (682, 3170.0), (452, 3184.0)]"
ID8G8XO8aE6cc,D,r_openspace,2,0,"[(1962, 1082.0), (2134, 1052.0), (2182, 1332.0), (2014, 1358.0)]"
ID8G8XO8aE6cc,D,r_openspace,1,0,"[(816, 1166.0), (912, 1160.0), (954, 1292.0), (856, 1310.0)]"
ID8G8XO8aE6cc,D,r_openspace,1,0,"[(1444, 3356.0), (1534, 3342.0), (1584, 3442.0), (1480, 3476.0)]"
ID8G8XO8aE6cc,D,r_openspace,1,0,"[(3640, 3096.0), (3756, 3078.0), (3760, 3200.0), (3650, 3216.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,4,"[(2958, 1506.0), (2954, 1452.0), (3096, 1430.0), (3102, 1488.0)]"
ID8G8XO8aE6cc,D,r_openspace,1,0,"[(4398, 2492.0), (4496, 2468.0), (4514, 2602.0), (4400, 2624.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,2,"[(4263, 2487.0), (4240, 2376.0), (4289, 2370.0), (4314, 2481.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,1,"[(2029, 1808.0), (2068, 1810.0), (2070, 1830.0), (2030, 1833.0)]"
ID8G8XO8aE6cc,D,r_openspace,0,2,"[(2024, 1564.0), (2036, 1528.0), (2068, 1545.0), (2069, 1594.0), (2038, 1602.0)]"
ID8G8XO8aE6cc,D,r_openspace,1,0,"[(2544, 3236.0), (2652, 3226.0), (2670, 3348.0), (2566, 3370.0)]"
ID8G8XO8aE6cc,D,r_openspace,1,0,"[(2640, 1076.0), (2754, 1068.0), (2768, 1198.0), (2660, 1222.0)]"
ID8H0q9FAZOve,D,roof,0,1,"[(2173, 1585.0), (2433, 1505.0), (2565, 1965.0), (2309, 2033.0)]"
ID8I471aaUdL,D,roof,0,1,"[(1655, 435.0), (1841, 1565.0), (1453, 1981.0), (1261, 1847.0)]"
ID8I8j20rWH,D,roof,0,2,"[(1983, 987.0), (2721, 942.0), (2844, 1617.0), (2094, 1698.0)]"
ID8I8j20rWH,D,roof,0,1,"[(2976, 795.0), (2997, 660.0), (3321, 624.0), (3300, 750.0)]"
ID8JaqHvYVFjlaea,D,roof,0,1,"[(2629, 1769.0), (2543, 1810.0), (2397, 1711.0), (2484, 1678.0)]"
ID8JaqHvYVFjlaea,D,roof,0,1,"[(2489, 1651.0), (2567, 1615.0), (2787, 1740.0), (2709, 1777.0)]"
ID8LsQcEc,D,roof,0,1,"[(1174, 1760.0), (1504, 1669.0), (1552, 1803.0), (1222, 1894.0)]"
ID8LsQcEc,D,roof,0,1,"[(2385, 1399.0), (2633, 1322.0), (2688, 1454.0), (2440, 1531.0)]"
ID8MoKo1q,D,roof,0,1,"[(2348, 1424.0), (2672, 1406.0), (2668, 1524.0), (2338, 1536.0)]"
ID8MoKo1q,D,roof,0,1,"[(2466, 1564.0), (2662, 1556.0), (2658, 1678.0), (2460, 1690.0)]"
ID8OK63Ul3pjG,S,S-unknown,1,0,"[(145, 340.0), (180, 290.0), (249, 336.0), (226, 381.0)]"
ID8PQLItjgOxu,D,r_openspace,0,2,"[(1808, 780.0), (2280, 1226.0), (1868, 1676.0), (1414, 1216.0)]"
ID8PQLItjgOxu,D,r_openspace,0,1,"[(904, 2798.0), (942, 2756.0), (1048, 2818.0), (1002, 2864.0)]"
ID8PRbQn4a1ME,D,roof,0,1,"[(1568, 1099.0), (1756, 1070.0), (1788, 1163.0), (1596, 1194.0)]"
ID8RVWcxs9f1OXjk,D,roof,0,1,"[(1800, 1994.0), (1964, 1873.0), (2035, 1975.0), (1870, 2097.0)]"
ID8RVWcxs9f1OXjk,D,roof,0,1,"[(1335, 1143.0), (1451, 1062.0), (1517, 1166.0), (1398, 1246.0)]"
ID8Ri0IA4,D,roof,0,1,"[(2149, 1459.0), (2343, 1399.0), (2329, 1519.0), (2127, 1579.0)]"
ID8VDSX2n,D,roof,0,2,"[(2787, 1710.0), (2983, 1722.0), (3047, 1928.0), (3131, 1940.0), (3187, 2138.0), (2901, 2126.0)]"
ID8VDSX2n,D,roof,0,1,"[(2381, 1694.0), (2759, 1536.0), (2793, 1706.0), (2413, 1860.0)]"
ID8VDSX2n,D,roof,0,1,"[(377, 2153.0), (523, 2177.0), (523, 2289.0), (371, 2269.0)]"
ID8VN0lYUuWkcWD,D,roof,0,2,"[(754, 1778.0), (845, 1761.0), (884, 1867.0), (884, 1983.0), (696, 1996.0), (697, 1882.0)]"
ID8VN0lYUuWkcWD,D,roof,0,1,"[(2541, 1263.0), (2675, 1262.0), (2680, 1398.0), (2551, 1400.0)]"
ID8WhuJudtg,D,roof,0,2,"[(1902, 1030.0), (2110, 1018.0), (2367, 1300.0), (2306, 1412.0), (1901, 1232.0), (1832, 1135.0)]"
ID8XWFY66PQDlsW,D,roof,0,2,"[(1722, 1540.0), (1955, 1544.0), (2069, 1550.0), (2052, 1821.0), (1847, 1856.0), (1702, 1846.0)]"
